Date,Open,High,Low,Close,Adj Close,Volume
2017-09-25,9950.000000,10075.000000,9925.000000,9950.000000,9407.952148,3575400
2017-09-26,9950.000000,10050.000000,9900.000000,9900.000000,9360.674805,3219900
2017-09-27,9825.000000,9875.000000,9025.000000,9625.000000,9100.656250,18885900
2017-09-28,9500.000000,10175.000000,9500.000000,9950.000000,9407.952148,13300300
2017-09-29,10075.000000,10175.000000,9975.000000,10125.000000,9573.417969,3955300
2017-10-02,10200.000000,10250.000000,10100.000000,10200.000000,9644.331055,2173300
2017-10-03,10200.000000,10250.000000,10000.000000,10050.000000,9502.503906,3770700
2017-10-04,10000.000000,10300.000000,10000.000000,10300.000000,9738.883789,2066500
2017-10-05,10300.000000,10400.000000,10275.000000,10375.000000,9809.797852,4894400
2017-10-06,10550.000000,10700.000000,10450.000000,10700.000000,10117.092773,5314600
2017-10-09,10675.000000,10675.000000,10525.000000,10575.000000,9998.902344,2967800
2017-10-10,10475.000000,10650.000000,10475.000000,10650.000000,10069.817383,3003000
2017-10-11,10550.000000,10600.000000,10350.000000,10450.000000,9880.713867,6140400
2017-10-12,10375.000000,10750.000000,10350.000000,10750.000000,10164.369141,3662100
2017-10-13,10750.000000,10900.000000,10700.000000,10850.000000,10258.921875,4772000
2017-10-16,10900.000000,10900.000000,10750.000000,10900.000000,10306.197266,3570300
2017-10-17,10925.000000,10950.000000,10825.000000,10850.000000,10258.921875,3163500
2017-10-18,10850.000000,10900.000000,10550.000000,10825.000000,10235.284180,2722100
2017-10-19,10725.000000,10800.000000,10475.000000,10500.000000,9927.989258,3306500
2017-10-20,10500.000000,10600.000000,10400.000000,10425.000000,9857.074219,2937200
2017-10-23,10600.000000,10650.000000,10400.000000,10550.000000,9975.265625,3724700
2017-10-24,10550.000000,10925.000000,10525.000000,10725.000000,10140.731445,2696300
2017-10-25,10725.000000,10900.000000,10675.000000,10875.000000,10282.559570,3033600
2017-10-26,10950.000000,11100.000000,10900.000000,11025.000000,10424.388672,5771900
2017-10-27,11000.000000,11025.000000,10750.000000,10775.000000,10188.006836,3040300
2017-10-30,10775.000000,11000.000000,10750.000000,10775.000000,10188.006836,1803800
2017-10-31,11050.000000,11050.000000,10825.000000,10900.000000,10306.197266,4522900
2017-11-01,10800.000000,10800.000000,10425.000000,10500.000000,9927.989258,7118400
2017-11-02,10550.000000,10600.000000,10200.000000,10425.000000,9857.074219,6423900
2017-11-03,10350.000000,10425.000000,10300.000000,10375.000000,9809.797852,4081700
2017-11-06,10375.000000,10525.000000,10275.000000,10300.000000,9738.883789,2088800
2017-11-07,10350.000000,10475.000000,10325.000000,10325.000000,9762.521484,2862600
2017-11-08,10400.000000,10500.000000,10350.000000,10500.000000,9927.989258,2706700
2017-11-09,10500.000000,10525.000000,10100.000000,10100.000000,9549.779297,4949300
2017-11-10,10150.000000,10225.000000,10000.000000,10000.000000,9455.227539,3411200
2017-11-13,10025.000000,10125.000000,9950.000000,10000.000000,9455.227539,1912900
2017-11-14,10150.000000,10250.000000,9900.000000,9900.000000,9360.674805,5819100
2017-11-15,9975.000000,10075.000000,9850.000000,9850.000000,9313.399414,3754900
2017-11-16,9850.000000,10100.000000,9825.000000,9950.000000,9407.952148,4255600
2017-11-17,10000.000000,10175.000000,9900.000000,9900.000000,9360.674805,3099000
2017-11-20,9950.000000,10100.000000,9925.000000,9975.000000,9431.589844,2774200
2017-11-21,10000.000000,10150.000000,9850.000000,9975.000000,9431.589844,3273900
